split,model,group,method,num_fake,num_real,accuracy,balanced_accuracy,fake_accuracy,real_accuracy,auc
ood,full_fusion,EFS,whichfaceisreal,1001,1000,0.8020989505247377,0.8020154845154845,0.9690309690309691,0.635,0.9553676323676323
ood,full_fusion,FE,CollabDiff,1000,1000,0.9205,0.9205,0.987,0.854,0.993154
ood,full_fusion,FE,styleclip,2824,1000,0.9495292887029289,0.9219079320113315,0.9798158640226629,0.864,0.9914468838526912
ood,full_fusion,FR,heygen_new,1605,7536,0.9094191007548408,0.8732264569319602,0.8174454828660436,0.9290074309978769,0.9497827251622121
ood,full_fusion,FS,deepfacelab,3122,1547,0.7532662240308418,0.638101808505396,0.9795003203074952,0.2967032967032967,0.8894673081374668
ood,route_meta_fusion,EFS,MidJourney,630,1000,0.5736196319018405,0.4727857142857143,0.02857142857142857,0.917,0.31373492063492064
ood,route_meta_fusion,EFS,whichfaceisreal,1001,1000,0.9085457271364318,0.9085544455544456,0.8911088911088911,0.926,0.9706418581418582
ood,route_meta_fusion,FE,CollabDiff,1000,1000,0.9655,0.9655,0.952,0.979,0.995749
ood,route_meta_fusion,FE,styleclip,2824,1000,0.9746338912133892,0.9737832861189801,0.9755665722379604,0.972,0.9973024079320113
ood,route_meta_fusion,FR,heygen_new,1605,7536,0.8806476315501586,0.6846424390340695,0.3825545171339564,0.9867303609341825,0.9513167119735961
ood,route_meta_fusion,FS,deepfacelab,3122,1547,0.8151638466481045,0.7822177163380013,0.8798846893017297,0.6845507433742728,0.8849846596106535
ood,bridge_allocator_only,EFS,MidJourney,630,1000,0.5539877300613497,0.4608968253968254,0.050793650793650794,0.871,0.379834126984127
ood,bridge_allocator_only,EFS,whichfaceisreal,1001,1000,0.887056471764118,0.8870519480519481,0.8961038961038961,0.878,0.9606438561438563
ood,bridge_allocator_only,FE,CollabDiff,1000,1000,0.946,0.946,0.954,0.938,0.9869545000000001
ood,bridge_allocator_only,FE,styleclip,2824,1000,0.9748953974895398,0.9662096317280453,0.9844192634560907,0.948,0.9959120042492917
ood,bridge_allocator_only,FR,heygen_new,1605,7536,0.8764905371403566,0.7439061352858305,0.5395638629283489,0.9482484076433121,0.909773812594665
ood,bridge_allocator_only,FS,deepfacelab,3122,1547,0.8134504176483187,0.7427822111942397,0.9522741832158873,0.5332902391725921,0.8482082035987903
ood,bridge_expert_mean,EFS,MidJourney,630,1000,0.561963190184049,0.46475396825396825,0.03650793650793651,0.893,0.2997492063492063
ood,bridge_expert_mean,EFS,whichfaceisreal,1001,1000,0.8860569715142429,0.8860654345654346,0.8691308691308691,0.903,0.931896103896104
ood,bridge_expert_mean,FE,CollabDiff,1000,1000,0.955,0.955,0.953,0.957,0.983843
ood,bridge_expert_mean,FE,styleclip,2824,1000,0.9728033472803347,0.9673767705382437,0.9787535410764873,0.956,0.9806165014164306
ood,bridge_expert_mean,FR,heygen_new,1605,7536,0.8759435510338037,0.7273926275373535,0.4984423676012461,0.9563428874734607,0.9421658696615538
ood,bridge_expert_mean,FS,deepfacelab,3122,1547,0.819447419147569,0.7555821914830092,0.9449071108263933,0.5662572721396251,0.8926658279731347
ood,bridge_expert_max,EFS,MidJourney,630,1000,0.5460122699386503,0.4552777777777778,0.05555555555555555,0.855,0.3262603174603175
ood,bridge_expert_max,EFS,whichfaceisreal,1001,1000,0.9010494752623688,0.9010314685314685,0.9370629370629371,0.865,0.9641018981018981
ood,bridge_expert_max,FE,CollabDiff,1000,1000,0.9485,0.9485,0.967,0.93,0.9908170000000001
ood,bridge_expert_max,FE,styleclip,2824,1000,0.9751569037656904,0.9650949008498584,0.9861898016997167,0.944,0.9964436968838526
ood,bridge_expert_max,FR,heygen_new,1605,7536,0.8827261787550597,0.7636245709069984,0.5800623052959502,0.9471868365180467,0.9347015116640541
ood,bridge_expert_max,FS,deepfacelab,3122,1547,0.8121653458984793,0.738397187091463,0.957078795643818,0.519715578539108,0.8651525115047745
ood,bridge_gate_fusion,EFS,MidJourney,630,1000,0.554601226993865,0.4613968253968254,0.050793650793650794,0.872,0.2962777777777778
ood,bridge_gate_fusion,EFS,whichfaceisreal,1001,1000,0.887056471764118,0.8870519480519481,0.8961038961038961,0.878,0.9596548451548451
ood,bridge_gate_fusion,FE,CollabDiff,1000,1000,0.947,0.947,0.952,0.942,0.9892715000000001
ood,bridge_gate_fusion,FE,styleclip,2824,1000,0.9751569037656904,0.9667096317280452,0.9844192634560907,0.949,0.9936777620396601
ood,bridge_gate_fusion,FR,heygen_new,1605,7536,0.8757247565911825,0.7414802716431533,0.5345794392523364,0.9483811040339702,0.9254568310944435
ood,bridge_gate_fusion,FS,deepfacelab,3122,1547,0.8138787748982651,0.743428623605358,0.9522741832158873,0.5345830639948287,0.8577953775508135
